"","date","city","state","dead","injured","total","description","year","quarter","month","day","date2","weekday","lat","lng"
"1323",2022-09-05,"Hartwell","Georgia",1,3,4,"Four people were shot, one fatally, in the parking lot of Jack's Bar and Grill, a nightclub along Highway 29.",2022,3,"Sep",5,"Sep 5","Mon",34.3496,-82.9289
"1324",2022-09-05,"East Cleveland","Ohio",1,9,10,"Ten people were shot, one fatally, at a Shaw High School alumni reunion afterparty outside Just Us Lounge and Deli.",2022,3,"Sep",5,"Sep 5","Mon",41.5317,-81.5794
"1325",2022-09-05,"Philadelphia","Pennsylvania",2,4,6,"Six people were shot, two fatally, by multiple shooters at an outdoor party in Franklinville.",2022,3,"Sep",5,"Sep 5","Mon",40.0077,-75.1339
"1326",2022-09-04,"Indiantown","Florida",1,4,5,"An argument between two people at a large street gathering in Booker Park resulted in one person killed and four others wounded.",2022,3,"Sep",4,"Sep 4","Sun",27.0376,-80.491
"1327",2022-09-04,"Lauderdale Lakes","Florida",0,4,4,"Four people were shot including two teenagers at a youth football tournament at Boyd Anderson High School. The shooting occurred within 1000' of a school.",2022,3,"Sep",4,"Sep 4","Sun",26.1682,-80.2017
"1328",2022-09-04,"Saint Paul","Minnesota",3,2,5,"Three people were killed and two others were wounded by gunfire inside a home on Case Avenue in the Payne-Phalen neighborhood in Saint Paul.",2022,3,"Sep",4,"Sep 4","Sun",NA,NA
"1329",2022-09-04,"Chicago","Illinois",2,2,4,"Four people were shot, two fatally, in a walk-up shooting on S Kingston Ave in South Chicago.",2022,3,"Sep",4,"Sep 4","Sun",41.8375,-87.6866
"1330",2022-09-04,"Charleston","South Carolina",0,5,5,"Five people were shot near King and Morris Streets.",2022,3,"Sep",4,"Sep 4","Sun",32.8168,-79.9687
"1331",2022-09-04,"Norfolk","Virginia",2,5,7,"Seven people were shot, two fatally, during an argument at a house party in Highland Park near Old Dominion University. Among the casualties were several Norfolk State University students caught in the crossfire.",2022,3,"Sep",4,"Sep 4","Sun",36.8945,-76.259
"1332",2022-09-03,"Birmingham","Alabama",2,2,4,"Four people were shot, two fatally, at Elyton Village.",2022,3,"Sep",3,"Sep 3","Sat",33.5279,-86.7971
"1333",2022-09-03,"Palatka","Florida",2,2,4,"After an argument broke out, four people were shot, two fatally, outside of Vick's Supper Club on North 18th Street. A fifth person was injured from a bludgeoning.",2022,3,"Sep",3,"Sep 3","Sat",29.6493,-81.6705
"1334",2022-09-03,"Yorkville","Illinois",0,4,4,"Four people were shot at a party on the 8400 block of Immanuel Road after an argument.",2022,3,"Sep",3,"Sep 3","Sat",41.6563,-88.4507
"1335",2022-09-03,"Capitol Heights","Maryland",1,3,4,"A teenager was killed, and three others wounded including one other teenager, in a targeted shooting inside a 7-Eleven on Ritchie Road.",2022,3,"Sep",3,"Sep 3","Sat",38.8765,-76.9075
"1336",2022-09-03,"Chico","California",0,5,5,"Five people were shot at a house party.",2022,3,"Sep",3,"Sep 3","Sat",39.7578,-121.8161
"1337",2022-09-03,"Dover","Delaware",0,4,4,"Four people were wounded after a non-student fired into a crowd near the basketball courts at Delaware State University.",2022,3,"Sep",3,"Sep 3","Sat",39.161,-75.5202
"1338",2022-09-02,"New York City","New York",0,4,4,"Four people were wounded in a drive-by shooting at an outlaw motorcycle gang clubhouse in  Greenpoint, Brooklyn.",2022,3,"Sep",2,"Sep 2","Fri",NA,NA
"1339",2022-09-02,"Minneapolis","Minnesota",0,4,4,"Four people were shot, two critically, outside the Merwin Liquors store on West Broadway Avenue in Minneapolis. A fight inside the store preceded the shooting.",2022,3,"Sep",2,"Sep 2","Fri",44.9635,-93.2678
"1340",2022-09-02,"Fresno","California",2,3,5,"Five people were shot, two fatally, at a stash house in downtown Fresno.",2022,3,"Sep",2,"Sep 2","Fri",36.783,-119.7939
"1341",2022-08-30,"Cando","North Dakota",4,0,4,"Four people were found dead from gunshot wounds in a wheat field. Authorities say it was likely a murder-suicide.",2022,3,"Aug",30,"Aug 30","Tue",48.4872,-99.2026
"1342",2022-08-29,"Jennings","Missouri",0,4,4,"Four people were shot at the 8800 block of Cozens Avenue. The shooting occurred near a school, which was put on lockdown for about twenty minutes after the shooting.",2022,3,"Aug",29,"Aug 29","Mon",38.7231,-90.2644
"1343",2022-08-28,"Bend","Oregon",3,2,5,"2022 Bend, Oregon shooting: After posting a manifesto online, a 20-year-old man shot four people, two fatally, at the Forum Shopping Center's Safeway store before committing suicide.",2022,3,"Aug",28,"Aug 28","Sun",44.0563,-121.3095
"1344",2022-08-28,"Phoenix","Arizona",3,5,8,"2022 Phoenix shooting:  person armed with a semi-automatic rifle and molotov cocktails shot up a Days Inn motel in Deer Valley killing two people, and wounding five others including two police officers.",2022,3,"Aug",28,"Aug 28","Sun",33.5722,-112.0892
"1345",2022-08-28,"Los Angeles","California",0,6,6,"Six people were shot at a bar in Boyle Heights after an argument.",2022,3,"Aug",28,"Aug 28","Sun",34.1141,-118.4068
"1346",2022-08-28,"Denver","Colorado",0,4,4,"Two adults and two juveniles were shot in the Sunnyside neighborhood around midnight.",2022,3,"Aug",28,"Aug 28","Sun",39.762,-104.8758
"1347",2022-08-28,"Houston","Texas",4,2,6,"An individual lit several residences on fire and opened fire on evacuating individuals and first responders. Four people, including the shooter were killed and two others injured.",2022,3,"Aug",28,"Aug 28","Sun",29.786,-95.3885
"1348",2022-08-28,"Albany","New York",0,6,6,"Six people were wounded in an overnight shooting in Pine Hills.",2022,3,"Aug",28,"Aug 28","Sun",42.6664,-73.7987
"1349",2022-08-28,"Clinton","Wisconsin",0,4,4,"Four people were shot at a yard party on a rural homestead.",2022,3,"Aug",28,"Aug 28","Sun",42.5574,-88.868
"1350",2022-08-27,"Spokane","Washington",1,3,4,"Three people were shot and one killed at Franklin Park.",2022,3,"Aug",27,"Aug 27","Sat",47.6671,-117.433
"1351",2022-08-27,"New York City","New York",1,4,5,"Five people were shot, one fatally, just before midnight on the Coney Island boardwalk in Brooklyn.",2022,3,"Aug",27,"Aug 27","Sat",NA,NA
"1352",2022-08-27,"Lexington","Kentucky",0,7,7,"Seven people were shot near Wild Health Field.",2022,3,"Aug",27,"Aug 27","Sat",38.0423,-84.4587
"1353",2022-08-26,"Greensburg","Louisiana",1,4,5,"Five people were shot, one fatally, at a convenience store in St. Helena Parish.",2022,3,"Aug",26,"Aug 26","Fri",30.83,-90.6698
"1354",2022-08-26,"Racine","Wisconsin",0,5,5,"Five people were shot near State and Prospect streets.",2022,3,"Aug",26,"Aug 26","Fri",42.7274,-87.8135
"1355",2022-08-25,"Birmingham","Alabama",1,6,7,"Seven people were shot, one fatally, during two shootings along Finley Boulevard. Police believe the shootings were targeted incidents.",2022,3,"Aug",25,"Aug 25","Thu",33.5279,-86.7971
"1356",2022-08-25,"Niagara Falls","New York",1,3,4,"A person was killed and three others were wounded on 400 block of Ninth Street.",2022,3,"Aug",25,"Aug 25","Thu",43.0921,-79.0147
"1357",2022-08-25,"Tucson","Arizona",4,0,4,"A man killed a Pima County Constable and two others before turning the gun on himself during an eviction.",2022,3,"Aug",25,"Aug 25","Thu",32.1541,-110.8787
"1358",2022-08-25,"Henderson","Kentucky",2,2,4,"Four people were shot, two fatally, at a homeless shelter.",2022,3,"Aug",25,"Aug 25","Thu",37.8397,-87.5798
"1359",2022-08-25,"Spokane","Washington",0,4,4,"Four people, including three juveniles, were wounded at Dutch Jake Park.",2022,3,"Aug",25,"Aug 25","Thu",47.6671,-117.433
"1360",2022-08-24,"Milwaukee","Wisconsin",1,3,4,"An elderly woman was killed and three others were injured on the 2600 block of N. 22nd Street. The suspect set his house on fire.",2022,3,"Aug",24,"Aug 24","Wed",43.0642,-87.9675
"1361",2022-08-24,"Chicago","Illinois",0,4,4,"Four teenagers were wounded during a drive-by shooting outside of an ice cream shop in Northwest Chicago.",2022,3,"Aug",24,"Aug 24","Wed",41.8375,-87.6866
"1362",2022-08-24,"Washington","District of Columbia",2,3,5,"Five people were shot, two fatally, in the Truxton Circle neighborhood. The shooting violated the Federal Gun-Free School Zone Act having occurred near a pre-K 3-5 charter school which went into lockdown on its first day of classes.",2022,3,"Aug",24,"Aug 24","Wed",38.9047,-77.0163
"1363",2022-08-24,"Baltimore","Maryland",1,6,7,"Two men exited a car and shot seven people, one fatally, at an intersection of Park Heights Avenue and Shirley Avenue. The shooting occurred within 1000' of a school.",2022,3,"Aug",24,"Aug 24","Wed",39.3051,-76.6144
"1364",2022-08-24,"Lynn","Massachusetts",4,0,4,"A woman fatally shot three of her family members before committing suicide.",2022,3,"Aug",24,"Aug 24","Wed",42.4781,-70.9664
"1365",2022-08-23,"Philadelphia","Pennsylvania",2,2,4,"Two people were killed and two others were wounded in the Haddington neighborhood in West Philadelphia. The shooting occurred within 1000' of a school.",2022,3,"Aug",23,"Aug 23","Tue",40.0077,-75.1339
"1366",2022-08-22,"Lovejoy","Georgia",0,4,4,"Four people were wounded by a ricochet bullet inside a Walmart when a person brandishing a loaded weapon, dropped it on the floor and it discharged.",2022,3,"Aug",22,"Aug 22","Mon",33.4426,-84.3177
"1367",2022-08-22,"Huntsville","Alabama",0,4,4,"Four people were wounded at an apartment complex on Judith Lane.",2022,3,"Aug",22,"Aug 22","Mon",34.6981,-86.6412
"1368",2022-08-21,"Memphis","Tennessee",1,3,4,"Four people were shot, one fatally, near Interstate 240.",2022,3,"Aug",21,"Aug 21","Sun",35.1087,-89.9663
"1369",2022-08-21,"San Francisco","California",1,3,4,"Four people were shot, one fatally, after a dispute in the Mission District neighborhood.",2022,3,"Aug",21,"Aug 21","Sun",37.7558,-122.4449
"1370",2022-08-20,"Asheville","North Carolina",0,4,4,"Four people were shot downtown.",2022,3,"Aug",20,"Aug 20","Sat",35.5707,-82.5537
"1371",2022-08-20,"Wilmington","Delaware",0,4,4,"Four people were shot in the Brandywine Village neighborhood.",2022,3,"Aug",20,"Aug 20","Sat",39.7415,-75.5416
"1372",2022-08-20,"Chicago","Illinois",0,5,5,"Five people were wounded in the Washington Park neighborhood.",2022,3,"Aug",20,"Aug 20","Sat",41.8375,-87.6866
"1373",2022-08-19,"Chicago","Illinois",1,4,5,"Five people were shot, one fatally, in a drive-by shooting in the Holman Square neighborhood.",2022,3,"Aug",19,"Aug 19","Fri",41.8375,-87.6866
"1374",2022-08-19,"Chicago","Illinois",0,4,4,"Three adults and a teenager were wounded shortly after midnight in the front yard of a Back of the Yards home.",2022,3,"Aug",19,"Aug 19","Fri",41.8375,-87.6866
"1375",2022-08-18,"Norfolk","Virginia",3,2,5,"Five people were shot, three fatally, during a drug deal at an apartment complex.",2022,3,"Aug",18,"Aug 18","Thu",36.8945,-76.259
"1376",2022-08-17,"Chicago","Illinois",0,4,4,"Four teenagers on a porch in the Englewood neighborhood were shot at by an unknown assailant.",2022,3,"Aug",17,"Aug 17","Wed",41.8375,-87.6866
"1377",2022-08-17,"Philadelphia","Pennsylvania",0,4,4,"Four teenagers were wounded at a birthday party shortly before midnight after a relationship argument escalated.",2022,3,"Aug",17,"Aug 17","Wed",40.0077,-75.1339
"1378",2022-08-16,"Philadelphia","Pennsylvania",0,5,5,"Five people were wounded in an evening drive-by shooting outside a West Philadelphia recreational center.",2022,3,"Aug",16,"Aug 16","Tue",40.0077,-75.1339
"1379",2022-08-16,"Memphis","Tennessee",0,6,6,"Six people were shot in a drive-by shooting at a gas station, with a follow-up attack on those wounded near a hospital in the Sunset Trace neighborhood.",2022,3,"Aug",16,"Aug 16","Tue",35.1087,-89.9663
"1380",2022-08-14,"Chicago","Illinois",1,4,5,"A woman was killed and four others; including two teenagers, were wounded in Auburn Gresham shortly after midnight.",2022,3,"Aug",14,"Aug 14","Sun",41.8375,-87.6866
"1381",2022-08-14,"Baltimore","Maryland",1,3,4,"A man was killed and three others were wounded in the early morning in Northeast Baltimore.",2022,3,"Aug",14,"Aug 14","Sun",39.3051,-76.6144
"1382",2022-08-14,"Phoenix","Arizona",1,5,6,"An argument at a late night party escalated into gunfire leaving one person dead and several others injured.",2022,3,"Aug",14,"Aug 14","Sun",33.5722,-112.0892
"1383",2022-08-13,"Atlanta","Georgia",1,4,5,"An argument at an apartment complex near the airport escalated into gunfire leaving one dead, and four injured",2022,3,"Aug",13,"Aug 13","Sat",33.7628,-84.422
"1384",2022-08-13,"Renton","Washington",0,4,4,"Four people were injured in the early morning at a local park during a large gathering.",2022,3,"Aug",13,"Aug 13","Sat",47.4784,-122.1918
"1385",2022-08-13,"Raleigh","North Carolina",0,6,6,"Six teenagers were injured at a party for teenagers at a local club after a fight escalated.",2022,3,"Aug",13,"Aug 13","Sat",35.8324,-78.6429
"1386",2022-08-12,"St. Louis","Missouri",1,3,4,"One person was killed and three people were injured at a night club in the early morning.",2022,3,"Aug",12,"Aug 12","Fri",38.6359,-90.2451
"1387",2022-08-12,"Philadelphia","Pennsylvania",0,4,4,"Four adults were injured in an evening drive-by shooting in Frankford.",2022,3,"Aug",12,"Aug 12","Fri",40.0077,-75.1339
"1388",2022-08-11,"Brentwood","California",1,3,4,"Four people shot, one fatally, after a late night argument at a gym.",2022,3,"Aug",11,"Aug 11","Thu",37.9356,-121.719
"1389",2022-08-08,"Richmond","Virginia",0,4,4,"Four people were injured in a night time shooting at a local convenience store.",2022,3,"Aug",8,"Aug 8","Mon",37.5295,-77.4756
"1390",2022-08-08,"Atlanta","Georgia",2,4,6,"A disagreement during a ballgame at Rosa L. Burney Park ended with six people shot, two fatally, included among the wounded was a six-year-old child.",2022,3,"Aug",8,"Aug 8","Mon",33.7628,-84.422
"1391",2022-08-07,"Birmingham","Alabama",1,4,5,"Five people were shot, one fatally after a vehicle collision led to an argument.",2022,3,"Aug",7,"Aug 7","Sun",33.5279,-86.7971
"1392",2022-08-07,"Pittsburgh","Pennsylvania",1,3,4,"Four people were shot, one fatally in the California-Kirkbride neighborhood.",2022,3,"Aug",7,"Aug 7","Sun",40.4397,-79.9763
"1393",2022-08-07,"Cincinnati","Ohio",0,9,9,"Nine people, including one of the perpetrators were wounded in a shooting outside a bar in the Over-the-Rhine neighborhood.",2022,3,"Aug",7,"Aug 7","Sun",39.1413,-84.506
"1394",2022-08-06,"Detroit","Michigan",1,6,7,"Seven people were shot during a dice game.",2022,3,"Aug",6,"Aug 6","Sat",42.3834,-83.1024
"1395",2022-08-06,"Detroit","Michigan",2,3,5,"Five people were shot at a drug den.",2022,3,"Aug",6,"Aug 6","Sat",42.3834,-83.1024
"1396",2022-08-06,"Duquesne","Pennsylvania",0,4,4,"Four teenagers were shot at a housing community.",2022,3,"Aug",6,"Aug 6","Sat",40.3732,-79.8502
"1397",2022-08-05,"Norfolk","Virginia",0,4,4,"A sheriff's deputy and three others were shot outside a restaurant.",2022,3,"Aug",5,"Aug 5","Fri",36.8945,-76.259
"1398",2022-08-05,"New York City","New York",0,4,4,"At least four people were shot at a police-involved shootout at a gang-related house party in Laurelton neighborhood of Queens. The police were involved in the melee after shots fired during the shootout between rival gang members.",2022,3,"Aug",5,"Aug 5","Fri",NA,NA
"1399",2022-08-05,"Butler Township","Ohio",4,0,4,"Four people were killed at multiple sites in Butler Township north of Dayton.",2022,3,"Aug",5,"Aug 5","Fri",NA,NA
"1400",2022-08-05,"Milwaukee","Wisconsin",0,4,4,"Four people were wounded in a shooting.",2022,3,"Aug",5,"Aug 5","Fri",43.0642,-87.9675
"1401",2022-08-04,"Nashville","Tennessee",1,3,4,"A woman was killed and three others wounded at an apartment complex in Antioch.",2022,3,"Aug",4,"Aug 4","Thu",36.1715,-86.7842
"1402",2022-08-04,"Laurel","Nebraska",4,0,4,"A man killed four people at two separate homes and set their houses on fire.",2022,3,"Aug",4,"Aug 4","Thu",42.4301,-97.0986
"1403",2022-08-03,"West Perrine","Florida",0,5,5,"Five people were shot in a drive-by shooting",2022,3,"Aug",3,"Aug 3","Wed",25.6061,-80.3639
